index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
1100,CISO,SCE,2025-01-03 20:22:44.182529+00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,True,True,3193.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1100,CISO,SDGE,2025-01-03 20:22:45.363274+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1100,CISO,VEA,2025-01-03 20:22:46.779931+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1101,CISO,PGAE,2025-01-04 01:40:33.219106+00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,True,True,3121.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1101,CISO,SCE,2025-01-04 01:40:34.925001+00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,True,True,3193.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1101,CISO,SDGE,2025-01-04 01:40:35.782344+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1101,CISO,VEA,2025-01-04 01:40:36.619257+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1102,CISO,PGAE,2025-01-04 04:25:17.454802+00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,True,True,3121.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1102,CISO,SCE,2025-01-04 04:25:20.296106+00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,True,True,3193.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1102,CISO,SDGE,2025-01-04 04:25:21.319390+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1102,CISO,VEA,2025-01-04 04:25:22.250712+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1103,CISO,PGAE,2025-01-04 08:25:52.343161+00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,2024-08-26 08:00:00,2025-01-03 08:00:00,True,True,3121.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1103,CISO,SCE,2025-01-04 08:25:54.858350+00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,2024-08-23 08:00:00,2025-01-03 08:00:00,True,True,3193.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1103,CISO,SDGE,2025-01-04 08:25:55.557587+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1103,CISO,VEA,2025-01-04 08:25:56.353802+00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,2024-11-01 08:00:00,2025-01-03 08:00:00,True,True,1513.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1104,CISO,PGAE,2025-01-04 12:39:43.541955+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1104,CISO,SCE,2025-01-04 12:39:45.550591+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1104,CISO,SDGE,2025-01-04 12:39:46.386611+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1104,CISO,VEA,2025-01-04 12:39:47.306697+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1105,CISO,PGAE,2025-01-04 16:24:52.752551+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1105,CISO,SCE,2025-01-04 16:24:54.625068+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1105,CISO,SDGE,2025-01-04 16:24:55.282960+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1105,CISO,VEA,2025-01-04 16:24:56.194933+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1106,CISO,PGAE,2025-01-04 20:21:19.135196+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1106,CISO,SCE,2025-01-04 20:21:20.660754+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1106,CISO,SDGE,2025-01-04 20:21:21.427342+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1106,CISO,VEA,2025-01-04 20:21:22.136935+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1107,CISO,PGAE,2025-01-05 01:49:24.575911+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1107,CISO,SCE,2025-01-05 01:49:26.027559+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1107,CISO,SDGE,2025-01-05 01:49:26.688855+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1107,CISO,VEA,2025-01-05 01:49:27.338781+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1108,CISO,PGAE,2025-01-05 04:24:58.483699+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1108,CISO,SCE,2025-01-05 04:25:00.223148+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1108,CISO,SDGE,2025-01-05 04:25:01.115920+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1108,CISO,VEA,2025-01-05 04:25:01.880695+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1109,CISO,PGAE,2025-01-05 08:25:00.398674+00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,2024-08-26 08:00:00,2025-01-04 08:00:00,True,True,3145.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1109,CISO,SCE,2025-01-05 08:25:02.866369+00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,2024-08-23 08:00:00,2025-01-04 08:00:00,True,True,3217.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1109,CISO,SDGE,2025-01-05 08:25:03.881139+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1109,CISO,VEA,2025-01-05 08:25:04.848960+00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,2024-11-01 08:00:00,2025-01-04 08:00:00,True,True,1537.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1110,CISO,PGAE,2025-01-05 12:39:22.724580+00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,True,True,3169.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1110,CISO,SCE,2025-01-05 12:39:24.948277+00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,True,True,3241.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1110,CISO,SDGE,2025-01-05 12:39:25.941259+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1110,CISO,VEA,2025-01-05 12:39:26.829326+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1111,CISO,PGAE,2025-01-05 16:24:36.744494+00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,True,True,3169.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1111,CISO,SCE,2025-01-05 16:24:38.642717+00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,True,True,3241.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1111,CISO,SDGE,2025-01-05 16:24:39.365980+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1111,CISO,VEA,2025-01-05 16:24:40.144268+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1112,CISO,PGAE,2025-01-05 20:21:41.853011+00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,True,True,3169.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1112,CISO,SCE,2025-01-05 20:21:43.379140+00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,True,True,3241.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1112,CISO,SDGE,2025-01-05 20:21:44.128014+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1112,CISO,VEA,2025-01-05 20:21:44.832535+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1113,CISO,PGAE,2025-01-06 01:47:08.034271+00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,True,True,3169.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1113,CISO,SCE,2025-01-06 01:47:14.728536+00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,True,True,3241.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1113,CISO,SDGE,2025-01-06 01:47:15.656254+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1113,CISO,VEA,2025-01-06 01:47:16.583182+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1114,CISO,PGAE,2025-01-06 04:26:35.109905+00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,2024-08-26 08:00:00,2025-01-05 08:00:00,True,True,3169.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1114,CISO,SCE,2025-01-06 04:26:37.211651+00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,2024-08-23 08:00:00,2025-01-05 08:00:00,True,True,3241.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1114,CISO,SDGE,2025-01-06 04:26:38.416087+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1114,CISO,VEA,2025-01-06 04:26:39.472361+00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,2024-11-01 08:00:00,2025-01-05 08:00:00,True,True,1561.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1115,CISO,PGAE,2025-01-06 08:28:37.756145+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,68.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1115,CISO,SCE,2025-01-06 08:28:40.075424+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,77.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1115,CISO,SDGE,2025-01-06 08:28:41.139616+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,62.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1115,CISO,VEA,2025-01-06 08:28:42.308611+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,62.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1116,CISO,PGAE,2025-01-06 12:43:26.390064+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1116,CISO,SCE,2025-01-06 12:43:28.065225+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1116,CISO,SDGE,2025-01-06 12:43:28.877214+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1116,CISO,VEA,2025-01-06 12:43:29.658837+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1117,CISO,PGAE,2025-01-06 16:27:21.460992+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1117,CISO,SCE,2025-01-06 16:27:23.846353+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1117,CISO,SDGE,2025-01-06 16:27:24.852671+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1117,CISO,VEA,2025-01-06 16:27:26.153624+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1118,CISO,PGAE,2025-01-06 20:23:13.654598+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1118,CISO,SCE,2025-01-06 20:23:15.948862+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1118,CISO,SDGE,2025-01-06 20:23:17.089295+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1118,CISO,VEA,2025-01-06 20:23:18.358814+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1119,CISO,PGAE,2025-01-07 01:43:50.714030+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1119,CISO,SCE,2025-01-07 01:43:53.218826+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1119,CISO,SDGE,2025-01-07 01:43:54.257138+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1119,CISO,VEA,2025-01-07 01:43:55.197559+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1120,CISO,PGAE,2025-01-07 04:25:15.671684+00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,2024-08-26 08:00:00,2025-01-06 08:00:00,True,True,3193.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1120,CISO,SCE,2025-01-07 04:25:18.123588+00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,2024-08-23 08:00:00,2025-01-06 08:00:00,True,True,3265.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1120,CISO,SDGE,2025-01-07 04:25:19.036782+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1120,CISO,VEA,2025-01-07 04:25:19.931758+00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,2024-11-01 08:00:00,2025-01-06 08:00:00,True,True,1585.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1121,CISO,PGAE,2025-01-07 08:27:48.101542+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,74.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1121,CISO,SCE,2025-01-07 08:27:50.426994+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,83.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1121,CISO,SDGE,2025-01-07 08:27:51.449917+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,68.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1121,CISO,VEA,2025-01-07 08:27:52.682941+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,68.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1122,CISO,PGAE,2025-01-07 12:43:05.565223+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1122,CISO,SCE,2025-01-07 12:43:08.778644+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1122,CISO,SDGE,2025-01-07 12:43:10.026141+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1122,CISO,VEA,2025-01-07 12:43:11.251083+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1123,CISO,PGAE,2025-01-07 16:38:31.009522+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1123,CISO,SCE,2025-01-07 16:38:33.672262+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1123,CISO,SDGE,2025-01-07 16:38:34.521375+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1123,CISO,VEA,2025-01-07 16:38:35.538426+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1124,CISO,PGAE,2025-01-07 20:23:16.807203+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1124,CISO,SCE,2025-01-07 20:23:18.658704+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1124,CISO,SDGE,2025-01-07 20:23:19.853866+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1124,CISO,VEA,2025-01-07 20:23:20.859328+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1125,CISO,PGAE,2025-01-08 01:43:05.382959+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1125,CISO,SCE,2025-01-08 01:43:07.766717+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1125,CISO,SDGE,2025-01-08 01:43:08.863354+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1125,CISO,VEA,2025-01-08 01:43:09.963783+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1126,CISO,PGAE,2025-01-08 04:26:01.290874+00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,2024-08-26 08:00:00,2025-01-07 08:00:00,True,True,3217.0,54.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1126,CISO,SCE,2025-01-08 04:26:04.318515+00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,2024-08-23 08:00:00,2025-01-07 08:00:00,True,True,3289.0,63.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1126,CISO,SDGE,2025-01-08 04:26:05.302958+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1126,CISO,VEA,2025-01-08 04:26:06.283917+00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,2024-11-01 08:00:00,2025-01-07 08:00:00,True,True,1609.0,48.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1127,CISO,PGAE,2025-01-08 08:28:31.511920+00:00,2024-08-26 08:00:00,2025-01-08 08:00:00,2024-08-26 08:00:00,2025-01-08 08:00:00,True,True,3241.0,58.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1127,CISO,SCE,2025-01-08 08:28:33.751091+00:00,2024-08-23 08:00:00,2025-01-08 08:00:00,2024-08-23 08:00:00,2025-01-08 08:00:00,True,True,3313.0,67.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
